time,sensor_id,val,factor
2020-02-09T01:30:00.000Z,10049,38.87077395,PM25
2020-02-09T01:30:00.000Z,10050,58.52657064,PM10
2020-02-09T01:30:00.000Z,10050,45.67149862,PM25
2020-02-09T01:30:00.000Z,9969,2.158212523,PM10
2020-02-09T01:30:00.000Z,9969,2.054347793,PM25
2020-02-09T02:00:00.000Z,10001,50.55193138,PM10
2020-02-09T02:00:00.000Z,10001,41.76690801,PM25
2020-02-09T02:00:00.000Z,10049,43.99879201,PM10
2020-02-09T02:00:00.000Z,10049,38.29347865,PM25
2020-02-09T02:00:00.000Z,10050,56.63888995,PM10
2020-02-09T02:00:00.000Z,10050,44.44806798,PM25
2020-02-09T02:00:00.000Z,9969,1.989855027,PM10
2020-02-09T02:00:00.000Z,9969,1.894202876,PM25
2020-02-09T02:30:00.000Z,10001,45.1932373,PM10
2020-02-09T02:30:00.000Z,10001,38.01570066,PM25
2020-02-09T02:30:00.000Z,10049,44.62681135,PM10
2020-02-09T02:30:00.000Z,10049,38.57850266,PM25
2020-02-09T02:30:00.000Z,10050,52.13043467,PM10
2020-02-09T02:30:00.000Z,10050,41.01207733,PM25
2020-02-09T02:30:00.000Z,9969,2.094202866,PM10
2020-02-09T02:30:00.000Z,9969,2.079710116,PM25
2020-02-09T03:00:00.000Z,10001,46.61594137,PM10
2020-02-09T03:00:00.000Z,10001,38.97222074,PM25
2020-02-09T03:00:00.000Z,10049,43.8961366,PM10
2020-02-09T03:00:00.000Z,10049,37.99275335,PM25
2020-02-09T03:00:00.000Z,10050,55.20773061,PM10
2020-02-09T03:00:00.000Z,10050,43.53019333,PM25
2020-02-09T03:00:00.000Z,9969,1.741545886,PM10
2020-02-09T03:00:00.000Z,9969,1.72101447,PM25
2020-02-09T03:30:00.000Z,10001,46.04589399,PM10
2020-02-09T03:30:00.000Z,10001,38.44323667,PM25
2020-02-09T03:30:00.000Z,10049,44.81642532,PM10
2020-02-09T03:30:00.000Z,10049,38.62560399,PM25
2020-02-09T03:30:00.000Z,10050,48.11594073,PM10
2020-02-09T03:30:00.000Z,10050,39.05555662,PM25
2020-02-09T03:30:00.000Z,9969,1.398550769,PM10
2020-02-09T03:30:00.000Z,9969,1.393719852,PM25
2020-02-09T04:00:00.000Z,10001,46.47222265,PM10
2020-02-09T04:00:00.000Z,10001,38.76449394,PM25
2020-02-09T04:00:00.000Z,10049,48.50241407,PM10
2020-02-09T04:00:00.000Z,10049,40.64492734,PM25
2020-02-09T04:00:00.000Z,10050,48.32753601,PM10
2020-02-09T04:00:00.000Z,10050,39.33767929,PM25
2020-02-09T04:00:00.000Z,9969,11.09420288,PM10
2020-02-09T04:00:00.000Z,9969,10.55797102,PM25
2020-02-09T04:30:00.000Z,10001,47.79830996,PM10
2020-02-09T04:30:00.000Z,10001,39.86714935,PM25
2020-02-09T04:30:00.000Z,10049,51.87077395,PM10
2020-02-09T04:30:00.000Z,10049,43.02294668,PM25
2020-02-09T04:30:00.000Z,10050,68.89130592,PM10
2020-02-09T04:30:00.000Z,10050,52.65096474,PM25
2020-02-09T04:30:00.000Z,9969,2.86835742,PM10
2020-02-09T04:30:00.000Z,9969,2.824879169,PM25
2020-02-09T05:00:00.000Z,10001,51.37802124,PM10
2020-02-09T05:00:00.000Z,10001,42.53381793,PM25
2020-02-09T05:00:00.000Z,10049,57.57729212,PM10
2020-02-09T05:00:00.000Z,10049,47.410628,PM25
2020-02-09T05:00:00.000Z,10050,60.71135457,PM10
2020-02-09T05:00:00.000Z,10050,47.32246526,PM25
2020-02-09T05:00:00.000Z,9969,2.950483193,PM10
2020-02-09T05:00:00.000Z,9969,2.921497693,PM25
2020-02-09T05:30:00.000Z,10001,59.80072403,PM10
2020-02-09T05:30:00.000Z,10001,48.28985532,PM25
2020-02-09T05:30:00.000Z,10049,71.2282594,PM10
2020-02-09T05:30:00.000Z,10049,57.73671532,PM25
2020-02-09T05:30:00.000Z,10050,61.86111132,PM10
2020-02-09T05:30:00.000Z,10050,48.14613787,PM25
2020-02-09T05:30:00.000Z,9969,2.549516916,PM10
2020-02-09T05:30:00.000Z,9969,2.429951727,PM25
2020-02-09T06:00:00.000Z,10001,62.86352793,PM10
2020-02-09T06:00:00.000Z,10001,50.59661929,PM25
2020-02-09T06:00:00.000Z,10049,61.14855067,PM10
2020-02-09T06:00:00.000Z,10049,49.97343063,PM25
2020-02-09T06:00:00.000Z,10050,60.78864733,PM10
2020-02-09T06:00:00.000Z,10050,47.87560463,PM25
2020-02-09T06:00:00.000Z,9969,3.352657,PM10
2020-02-09T06:00:00.000Z,9969,3.294686,PM25
2020-02-09T06:30:00.000Z,10001,58.58695539,PM10
2020-02-09T06:30:00.000Z,10001,47.49275398,PM25
2020-02-09T06:30:00.000Z,10049,61.46376673,PM10
2020-02-09T06:30:00.000Z,10049,49.77173805,PM25
2020-02-09T06:30:00.000Z,10050,63.07487933,PM10
2020-02-09T06:30:00.000Z,10050,49.03743935,PM25
2020-02-09T06:30:00.000Z,9969,3.096618364,PM10
2020-02-09T06:30:00.000Z,9969,3.022946864,PM25
2020-02-09T07:00:00.000Z,10001,61.53188553,PM10
2020-02-09T07:00:00.000Z,10001,49.30434723,PM25
2020-02-09T07:00:00.000Z,10049,57.80193202,PM10
2020-02-09T07:00:00.000Z,10049,47.33333206,PM25
2020-02-09T07:00:00.000Z,10050,66.60023944,PM10
2020-02-09T07:00:00.000Z,10050,51.45772807,PM25
2020-02-09T07:00:00.000Z,9969,4.677536209,PM10
2020-02-09T07:00:00.000Z,9969,4.652173837,PM25
2020-02-09T07:30:00.000Z,10001,61.16545804,PM10
2020-02-09T07:30:00.000Z,10001,49.107488,PM25
2020-02-09T07:30:00.000Z,10049,65.68405762,PM10
2020-02-09T07:30:00.000Z,10049,52.6608696,PM25
2020-02-09T07:30:00.000Z,10050,63.02173678,PM10
2020-02-09T07:30:00.000Z,10050,48.88768005,PM25
2020-02-09T07:30:00.000Z,9969,5.076087077,PM10
2020-02-09T07:30:00.000Z,9969,5.015700579,PM25
2020-02-09T08:00:00.000Z,10001,57.45772934,PM10
2020-02-09T08:00:00.000Z,10001,46.4975853,PM25
2020-02-09T08:00:00.000Z,10049,63.36473783,PM10
2020-02-09T08:00:00.000Z,10049,51.29347674,PM25
2020-02-09T08:00:00.000Z,10050,59.75845528,PM10
2020-02-09T08:00:00.000Z,10050,46.53502464,PM25
2020-02-09T08:00:00.000Z,9969,5.635265509,PM10
2020-02-09T08:00:00.000Z,9969,5.456521591,PM25
2020-02-09T08:30:00.000Z,10001,55.60748418,PM10
2020-02-09T08:30:00.000Z,10001,45.22101529,PM25
2020-02-09T08:30:00.000Z,10049,54.98067729,PM10
2020-02-09T08:30:00.000Z,10049,45.13043404,PM25
2020-02-09T08:30:00.000Z,10050,57.21860059,PM10
2020-02-09T08:30:00.000Z,10050,44.71497472,PM25
2020-02-09T08:30:00.000Z,9969,5.094202995,PM10
2020-02-09T08:30:00.000Z,9969,4.953623247,PM25
2020-02-09T09:00:00.000Z,10001,53.0024147,PM10
2020-02-09T09:00:00.000Z,10001,43.48792203,PM25
2020-02-09T09:00:00.000Z,10049,52.3599027,PM10
2020-02-09T09:00:00.000Z,10049,43.3369573,PM25
2020-02-09T09:00:00.000Z,10050,51.65096601,PM10
2020-02-09T09:00:00.000Z,10050,40.84903526,PM25
2020-02-09T09:00:00.000Z,9969,2.909420311,PM10
2020-02-09T09:00:00.000Z,9969,2.829710225,PM25
2020-02-09T09:30:00.000Z,10001,50.04830742,PM10
2020-02-09T09:30:00.000Z,10001,41.59903526,PM25
2020-02-09T09:30:00.000Z,10049,52.93719864,PM10
2020-02-09T09:30:00.000Z,10049,43.77415403,PM25
2020-02-09T09:30:00.000Z,10050,53.56884321,PM10
2020-02-09T09:30:00.000Z,10050,42.25604057,PM25
2020-02-09T09:30:00.000Z,9969,3.425120791,PM10
2020-02-09T09:30:00.000Z,9969,3.317633013,PM25
2020-02-09T10:00:00.000Z,10001,56.56280263,PM10
2020-02-09T10:00:00.000Z,10001,45.97463671,PM25
2020-02-09T10:00:00.000Z,10049,55.14975929,PM10
2020-02-09T10:00:00.000Z,10049,45.23550797,PM25
2020-02-09T10:00:00.000Z,10050,50.54951795,PM10
2020-02-09T10:00:00.000Z,10050,39.81521734,PM25
2020-02-09T10:00:00.000Z,9969,2.893719743,PM10
2020-02-09T10:00:00.000Z,9969,2.811594158,PM25
2020-02-09T10:30:00.000Z,10001,54.32487806,PM10
2020-02-09T10:30:00.000Z,10001,44.45772998,PM25
2020-02-09T10:30:00.000Z,10049,52.11715062,PM10
2020-02-09T10:30:00.000Z,10049,43.14734268,PM25
2020-02-09T10:30:00.000Z,10050,50.40942001,PM10
2020-02-09T10:30:00.000Z,10050,39.83454132,PM25
2020-02-09T10:30:00.000Z,9969,2.608695666,PM10
2020-02-09T10:30:00.000Z,9969,2.520531456,PM25
2020-02-09T11:00:00.000Z,10001,53.28381666,PM10
2020-02-09T11:00:00.000Z,10001,43.90458934,PM25
2020-02-09T11:00:00.000Z,10049,53.12439664,PM10
2020-02-09T11:00:00.000Z,10049,44.05072339,PM25
2020-02-09T11:00:00.000Z,10050,51.95773252,PM10
2020-02-09T11:00:00.000Z,10050,41.16304334,PM25
2020-02-09T11:00:00.000Z,9969,3.3393719,PM10
2020-02-09T11:00:00.000Z,9969,3.241545856,PM25
2020-02-09T11:30:00.000Z,10001,52.98671023,PM10
2020-02-09T11:30:00.000Z,10001,43.60628064,PM25
2020-02-09T11:30:00.000Z,10049,48.89251137,PM10
2020-02-09T11:30:00.000Z,10049,40.94323603,PM25
2020-02-09T11:30:00.000Z,10050,48.74154472,PM10
2020-02-09T11:30:00.000Z,10050,38.84178734,PM25
2020-02-09T11:30:00.000Z,9969,3.950483143,PM10
2020-02-09T11:30:00.000Z,9969,3.782608688,PM25
2020-02-09T12:00:00.000Z,10001,44.65700467,PM10
2020-02-09T12:00:00.000Z,10001,37.42270406,PM25
2020-02-09T12:00:00.000Z,10049,42.66062864,PM10
2020-02-09T12:00:00.000Z,10049,36.81521734,PM25
2020-02-09T12:00:00.000Z,10050,46.43719737,PM10
2020-02-09T12:00:00.000Z,10050,37.56642405,PM25
2020-02-09T12:00:00.000Z,9969,3.586956521,PM10
2020-02-09T12:00:00.000Z,9969,3.394927482,PM25
2020-02-09T12:30:00.000Z,10001,42.812802,PM10
2020-02-09T12:30:00.000Z,10001,36.1485494,PM25
2020-02-09T12:30:00.000Z,10049,40.43719864,PM10
2020-02-09T12:30:00.000Z,10049,35.47705364,PM25
2020-02-09T12:30:00.000Z,10050,45.22826068,PM10
2020-02-09T12:30:00.000Z,10050,37.35748672,PM25
2020-02-09T12:30:00.000Z,9969,2.066425194,PM10
2020-02-09T12:30:00.000Z,9969,1.977053235,PM25
2020-02-09T13:00:00.000Z,10001,38.51690992,PM10
2020-02-09T13:00:00.000Z,10001,33.71618398,PM25
2020-02-09T13:00:00.000Z,10049,39.80917994,PM10
2020-02-09T13:00:00.000Z,10049,35.56038539,PM25
2020-02-09T13:00:00.000Z,10050,44.98067538,PM10
2020-02-09T13:00:00.000Z,10050,36.87439473,PM25
2020-02-09T13:00:00.000Z,9969,2.537439704,PM10
2020-02-09T13:00:00.000Z,9969,2.475845536,PM25
2020-02-09T13:30:00.000Z,10001,35.87391281,PM10
2020-02-09T13:30:00.000Z,10001,32.17391243,PM25
2020-02-09T13:30:00.000Z,10049,39.36473338,PM10
2020-02-09T13:30:00.000Z,10049,35.24154536,PM25
2020-02-09T13:30:00.000Z,10050,45.94782791,PM10
2020-02-09T13:30:00.000Z,10050,37.77971039,PM25
2020-02-09T13:30:00.000Z,9969,2.597826044,PM10
2020-02-09T13:30:00.000Z,9969,2.443236709,PM25
2020-02-09T14:00:00.000Z,10001,42.31763268,PM10
2020-02-09T14:00:00.000Z,10001,36.062802,PM25
2020-02-09T14:00:00.000Z,10049,48.00603867,PM10
2020-02-09T14:00:00.000Z,10049,40.84178861,PM25
2020-02-09T14:00:00.000Z,10050,53.2620786,PM10
2020-02-09T14:00:00.000Z,10050,42.40942001,PM25
2020-02-09T14:00:00.000Z,9969,3.702898582,PM10
2020-02-09T14:00:00.000Z,9969,3.653381586,PM25
2020-02-09T14:30:00.000Z,10001,53.15942001,PM10
2020-02-09T14:30:00.000Z,10001,43.78985405,PM25
2020-02-09T14:30:00.000Z,10049,68.91908137,PM10
2020-02-09T14:30:00.000Z,10049,55.42391268,PM25
2020-02-09T14:30:00.000Z,10050,53.85990397,PM10
2020-02-09T14:30:00.000Z,10050,42.67753474,PM25
2020-02-09T14:30:00.000Z,9969,4.891304445,PM10
2020-02-09T14:30:00.000Z,9969,4.724637842,PM25
2020-02-09T15:00:00.000Z,10001,60.99879519,PM10
2020-02-09T15:00:00.000Z,10001,49.20169195,PM25
2020-02-09T15:00:00.000Z,10049,65.25072327,PM10
2020-02-09T15:00:00.000Z,10049,52.72028656,PM25
2020-02-09T15:00:00.000Z,10050,54.90579796,PM10
2020-02-09T15:00:00.000Z,10050,43.56280263,PM25
2020-02-09T15:00:00.000Z,9969,5.463767926,PM10
2020-02-09T15:00:00.000Z,9969,5.392512083,PM25
2020-02-09T15:30:00.000Z,10001,70.90821075,PM10
2020-02-09T15:30:00.000Z,10001,59.06038857,PM25
2020-02-09T15:30:00.000Z,10049,62.85386467,PM10
2020-02-09T15:30:00.000Z,10049,51.00966263,PM25
2020-02-09T15:30:00.000Z,10050,61.94202995,PM10
2020-02-09T15:30:00.000Z,10050,48.65579732,PM25
2020-02-09T15:30:00.000Z,9969,4.737922748,PM10
2020-02-09T15:30:00.000Z,9969,4.663043578,PM25
2020-02-09T16:00:00.000Z,10001,68.17874527,PM10
2020-02-09T16:00:00.000Z,10001,54.64371999,PM25
2020-02-09T16:00:00.000Z,10049,72.82246017,PM10
2020-02-09T16:00:00.000Z,10049,57.98550733,PM25
2020-02-09T16:00:00.000Z,10050,58.83212598,PM10
2020-02-09T16:00:00.000Z,10050,46.20410665,PM25
2020-02-09T16:00:00.000Z,9969,9.251207749,PM10
2020-02-09T16:00:00.000Z,9969,9.043478568,PM25
2020-02-09T16:30:00.000Z,10001,63.85990334,PM10
2020-02-09T16:30:00.000Z,10001,51.25603549,PM25
2020-02-09T16:30:00.000Z,10049,73.66787338,PM10
2020-02-09T16:30:00.000Z,10049,58.68357277,PM25
2020-02-09T16:30:00.000Z,10050,56.67391205,PM10
2020-02-09T16:30:00.000Z,10050,45.12560399,PM25
2020-02-09T16:30:00.000Z,9969,9.414251248,PM10
2020-02-09T16:30:00.000Z,9969,9.018115679,PM25
2020-02-09T17:00:00.000Z,10001,65.98309008,PM10
2020-02-09T17:00:00.000Z,10001,52.87197812,PM25
2020-02-09T17:00:00.000Z,10049,67.49517186,PM10
2020-02-09T17:00:00.000Z,10049,54.31159465,PM25
2020-02-09T17:00:00.000Z,10050,58.80555598,PM10
2020-02-09T17:00:00.000Z,10050,46.07367134,PM25
2020-02-09T17:00:00.000Z,9969,6.63164258,PM10
2020-02-09T17:00:00.000Z,9969,6.359903653,PM25
2020-02-09T17:30:00.000Z,10001,64.14975929,PM10
2020-02-09T17:30:00.000Z,10001,51.52536138,PM25
2020-02-09T17:30:00.000Z,10049,70.10627874,PM10
2020-02-09T17:30:00.000Z,10049,56.06642342,PM25
2020-02-09T17:30:00.000Z,10050,53.54106331,PM10
2020-02-09T17:30:00.000Z,10050,42.5326093,PM25
2020-02-09T17:30:00.000Z,9969,8.717391253,PM10
2020-02-09T17:30:00.000Z,9969,8.490337849,PM25
2020-02-09T18:00:00.000Z,10001,55.34057999,PM10
2020-02-09T18:00:00.000Z,10001,45.35748927,PM25
2020-02-09T18:00:00.000Z,10049,62.67874146,PM10
2020-02-09T18:00:00.000Z,10049,50.91304207,PM25
2020-02-09T18:00:00.000Z,10050,48.62560336,PM10
2020-02-09T18:00:00.000Z,10050,39.79951795,PM25
2020-02-09T18:00:00.000Z,9969,6.834541122,PM10
2020-02-09T18:00:00.000Z,9969,6.394927541,PM25
2020-02-09T18:30:00.000Z,10001,54.67391523,PM10
2020-02-09T18:30:00.000Z,10001,44.97826004,PM25
2020-02-09T18:30:00.000Z,10049,58.24637794,PM10
2020-02-09T18:30:00.000Z,10049,47.80555725,PM25
2020-02-09T18:30:00.000Z,10050,51.42995071,PM10
2020-02-09T18:30:00.000Z,10050,41.28743935,PM25
2020-02-09T18:30:00.000Z,9969,8.92753617,PM10
2020-02-09T18:30:00.000Z,9969,8.620772839,PM25
2020-02-09T19:00:00.000Z,10001,53.81159274,PM10
2020-02-09T19:00:00.000Z,10001,44.40579542,PM25
2020-02-09T19:00:00.000Z,10049,57.92995071,PM10
2020-02-09T19:00:00.000Z,10049,47.64371872,PM25
2020-02-09T19:00:00.000Z,10050,49.28502401,PM10
2020-02-09T19:00:00.000Z,10050,40.09299596,PM25
2020-02-09T19:00:00.000Z,9969,8.396135251,PM10
2020-02-09T19:00:00.000Z,9969,8.173913081,PM25
2020-02-09T19:30:00.000Z,10001,55.25120608,PM10
2020-02-09T19:30:00.000Z,10001,45.33454196,PM25
2020-02-09T19:30:00.000Z,10049,53.25120799,PM10
2020-02-09T19:30:00.000Z,10049,44.33454132,PM25
2020-02-09T19:30:00.000Z,10050,47.9371961,PM10
2020-02-09T19:30:00.000Z,10050,39.22463799,PM25
2020-02-09T19:30:00.000Z,9969,6.879226923,PM10
2020-02-09T19:30:00.000Z,9969,6.596618334,PM25
2020-02-09T20:00:00.000Z,10001,52.7524147,PM10
2020-02-09T20:00:00.000Z,10001,43.65942128,PM25
2020-02-09T20:00:00.000Z,10049,50.91787529,PM10
2020-02-09T20:00:00.000Z,10049,42.94082069,PM25
2020-02-09T20:00:00.000Z,10050,47.53502591,PM10
2020-02-09T20:00:00.000Z,10050,39.22343,PM25
2020-02-09T20:00:00.000Z,9969,5.1763285,PM10
2020-02-09T20:00:00.000Z,9969,5.057970842,PM25
2020-02-09T20:30:00.000Z,10001,53.0869545,PM10
2020-02-09T20:30:00.000Z,10001,43.83623123,PM25
2020-02-09T20:30:00.000Z,10049,51.40942065,PM10
2020-02-09T20:30:00.000Z,10049,43.11473465,PM25
2020-02-09T20:30:00.000Z,10050,48.05072479,PM10
2020-02-09T20:30:00.000Z,10050,39.51159363,PM25
2020-02-09T20:30:00.000Z,9969,4.437681293,PM10
2020-02-09T20:30:00.000Z,9969,4.344927502,PM25
2020-02-09T21:00:00.000Z,10001,53.47584724,PM10
2020-02-09T21:00:00.000Z,10001,44.12439728,PM25
2020-02-09T21:00:00.000Z,10049,50.82850266,PM10
2020-02-09T21:00:00.000Z,10049,42.82608668,PM25
2020-02-09T21:00:00.000Z,10050,48.12922859,PM10
2020-02-09T21:00:00.000Z,10050,39.29227193,PM25
2020-02-09T21:00:00.000Z,9969,4.824879368,PM10
2020-02-09T21:00:00.000Z,9969,4.634058038,PM25
2020-02-09T21:30:00.000Z,10001,53.05676333,PM10
2020-02-09T21:30:00.000Z,10001,43.75603803,PM25
2020-02-09T21:30:00.000Z,10049,52.73067792,PM10
2020-02-09T21:30:00.000Z,10049,44.18840599,PM25
2020-02-09T21:30:00.000Z,10050,46.20410792,PM10
2020-02-09T21:30:00.000Z,10050,38.40096601,PM25
2020-02-09T21:30:00.000Z,9969,5.329709888,PM10
2020-02-09T21:30:00.000Z,9969,5.078502099,PM25
2020-02-09T22:00:00.000Z,10001,50.49879201,PM10
2020-02-09T22:00:00.000Z,10001,41.97705396,PM25
2020-02-09T22:00:00.000Z,10049,49.81038602,PM10
2020-02-09T22:00:00.000Z,10049,42.34541066,PM25
2020-02-09T22:00:00.000Z,10050,45.41666603,PM10
2020-02-09T22:00:00.000Z,10050,37.77294668,PM25
2020-02-09T22:00:00.000Z,9969,5.925120751,PM10
2020-02-09T22:00:00.000Z,9969,5.737922629,PM25
2020-02-09T22:30:00.000Z,10001,47.60749118,PM10
2020-02-09T22:30:00.000Z,10001,39.91425069,PM25
2020-02-09T22:30:00.000Z,10049,43.61714999,PM10
2020-02-09T22:30:00.000Z,10049,39.12681198,PM25
2020-02-09T22:30:00.000Z,10050,42.24999936,PM10
2020-02-09T22:30:00.000Z,10050,36.19806671,PM25
2020-02-09T22:30:00.000Z,9969,6.378019174,PM10
2020-02-09T22:30:00.000Z,9969,5.937198003,PM25
2020-02-09T23:00:00.000Z,10001,41.16787465,PM10
2020-02-09T23:00:00.000Z,10001,36.08937263,PM25
2020-02-09T23:00:00.000Z,10049,37.86956406,PM10
2020-02-09T23:00:00.000Z,10049,34.90289841,PM25
2020-02-09T23:00:00.000Z,10050,35.21618271,PM10
2020-02-09T23:00:00.000Z,10050,30.62077332,PM25
2020-02-09T23:00:00.000Z,9969,6.800724745,PM10
2020-02-09T23:00:00.000Z,9969,6.409420252,PM25
2020-02-09T23:30:00.000Z,10001,36.40700467,PM10
2020-02-09T23:30:00.000Z,10001,33.05072403,PM25
2020-02-09T23:30:00.000Z,10049,31.26207765,PM10
2020-02-09T23:30:00.000Z,10049,29.37198035,PM25
2020-02-09T23:30:00.000Z,10050,32.25120672,PM10
2020-02-09T23:30:00.000Z,10050,28.05193202,PM25
2020-02-09T23:30:00.000Z,9969,5.314009587,PM10
2020-02-09T23:30:00.000Z,9969,4.99999996,PM25
2020-02-10T00:00:00.000Z,10001,32.74275398,PM10
2020-02-10T00:00:00.000Z,10001,30.68236732,PM25
2020-02-10T00:00:00.000Z,10049,29.64734173,PM10
2020-02-10T00:00:00.000Z,10049,27.61714967,PM25
2020-02-10T00:00:00.000Z,10050,31.03985596,PM10
2020-02-10T00:00:00.000Z,10050,26.81521765,PM25
2020-02-10T00:00:00.000Z,9969,4.015700618,PM10
2020-02-10T00:00:00.000Z,9969,3.746376753,PM25
2020-02-10T00:30:00.000Z,10001,31.40338198,PM10
2020-02-10T00:30:00.000Z,10001,29.28140132,PM25
2020-02-10T00:30:00.000Z,10049,29.33574867,PM10
2020-02-10T00:30:00.000Z,10049,27.62681198,PM25
2020-02-10T00:30:00.000Z,10050,30.48429871,PM10
2020-02-10T00:30:00.000Z,10050,26.17995135,PM25
2020-02-10T00:30:00.000Z,9969,5.712560296,PM10
2020-02-10T00:30:00.000Z,9969,5.357488116,PM25
2020-02-10T01:00:00.000Z,10001,31.20652103,PM10
2020-02-10T01:00:00.000Z,10001,29.56763204,PM25
2020-02-10T01:00:00.000Z,10049,29.03260835,PM10
2020-02-10T01:00:00.000Z,10049,27.32125537,PM25
2020-02-10T01:00:00.000Z,10050,30.22705332,PM10
2020-02-10T01:00:00.000Z,10050,25.76086934,PM25
2020-02-10T01:00:00.000Z,9969,5.61835742,PM10
2020-02-10T01:00:00.000Z,9969,5.233091672,PM25
2020-02-10T01:30:00.000Z,10001,31.31280263,PM10
2020-02-10T01:30:00.000Z,10001,29.5326074,PM25
2020-02-10T01:30:00.000Z,10049,27.7294693,PM10
2020-02-10T01:30:00.000Z,10049,25.64734268,PM25
2020-02-10T01:30:00.000Z,10050,30.56642501,PM10
2020-02-10T01:30:00.000Z,10050,26.10507329,PM25
2020-02-10T01:30:00.000Z,9969,3.722222169,PM10
2020-02-10T01:30:00.000Z,9969,3.486714979,PM25
2020-02-10T02:00:00.000Z,10001,33.0905803,PM10
2020-02-10T02:00:00.000Z,10001,30.88768101,PM25
2020-02-10T02:00:00.000Z,10049,28.27053261,PM10
2020-02-10T02:00:00.000Z,10049,26.63526567,PM25
2020-02-10T02:00:00.000Z,10050,30.74879169,PM10
2020-02-10T02:00:00.000Z,10050,26.88888899,PM25
2020-02-10T02:00:00.000Z,9969,6.138888995,PM10
2020-02-10T02:00:00.000Z,9969,5.797101577,PM25
2020-02-10T02:30:00.000Z,10001,32.31884034,PM10
2020-02-10T02:30:00.000Z,10001,30.33816497,PM25
2020-02-10T02:30:00.000Z,10049,29.14251169,PM10
2020-02-10T02:30:00.000Z,10049,27.48913066,PM25
2020-02-10T02:30:00.000Z,10050,30.34299437,PM10
2020-02-10T02:30:00.000Z,10050,26.26690706,PM25
2020-02-10T02:30:00.000Z,9969,6.196859916,PM10
2020-02-10T02:30:00.000Z,9969,5.891304175,PM25
2020-02-10T03:00:00.000Z,10001,29.8188413,PM10
2020-02-10T03:00:00.000Z,10001,28.22946835,PM25
2020-02-10T03:00:00.000Z,10049,29.23550797,PM10
2020-02-10T03:00:00.000Z,10049,27.14009635,PM25
2020-02-10T03:00:00.000Z,10050,26.6630427,PM10
2020-02-10T03:00:00.000Z,10050,23.17632898,PM25
2020-02-10T03:00:00.000Z,9969,6.63478241,PM10
2020-02-10T03:00:00.000Z,9969,6.318840599,PM25
2020-02-10T03:30:00.000Z,10001,25.26376877,PM10
2020-02-10T03:30:00.000Z,10001,23.731884,PM25
2020-02-10T03:30:00.000Z,10049,22.652174,PM10
2020-02-10T03:30:00.000Z,10049,21.15096601,PM25
2020-02-10T03:30:00.000Z,10050,22.12318865,PM10
2020-02-10T03:30:00.000Z,10050,18.78743982,PM25
2020-02-10T03:30:00.000Z,9969,4.636473417,PM10
2020-02-10T03:30:00.000Z,9969,4.346618414,PM25
2020-02-10T04:00:00.000Z,10001,21.50966167,PM10
2020-02-10T04:00:00.000Z,10001,20.25362269,PM25
2020-02-10T04:00:00.000Z,10049,16.92028968,PM10
2020-02-10T04:00:00.000Z,10049,15.82125568,PM25
2020-02-10T04:00:00.000Z,10050,15.928744,PM10
2020-02-10T04:00:00.000Z,10050,13.870773,PM25
2020-02-10T04:00:00.000Z,9969,2.301932355,PM10
2020-02-10T04:00:00.000Z,9969,2.167874366,PM25
2020-02-10T04:30:00.000Z,10001,17.57608732,PM10
2020-02-10T04:30:00.000Z,10001,16.59299485,PM25
2020-02-10T04:30:00.000Z,10049,15.58816433,PM10
2020-02-10T04:30:00.000Z,10049,14.4045887,PM25
2020-02-10T04:30:00.000Z,10050,14.37198083,PM10
2020-02-10T04:30:00.000Z,10050,12.29710134,PM25
2020-02-10T04:30:00.000Z,9969,3.144927561,PM10
2020-02-10T04:30:00.000Z,9969,2.922705233,PM25
2020-02-10T05:00:00.000Z,10001,15.13285017,PM10
2020-02-10T05:00:00.000Z,10001,13.93961334,PM25
2020-02-10T05:00:00.000Z,10049,15.63043451,PM10
2020-02-10T05:00:00.000Z,10049,14.52415435,PM25
2020-02-10T05:00:00.000Z,10050,12.93840551,PM10
2020-02-10T05:00:00.000Z,10050,10.97342968,PM25
2020-02-10T05:00:00.000Z,9969,3.582125604,PM10
2020-02-10T05:00:00.000Z,9969,3.369565308,PM25
2020-02-10T05:30:00.000Z,10001,17.2210145,PM10
2020-02-10T05:30:00.000Z,10001,16.12439617,PM25
2020-02-10T05:30:00.000Z,10049,15.91425133,PM10
2020-02-10T05:30:00.000Z,10049,14.78623231,PM25
2020-02-10T05:30:00.000Z,10050,15.1971014,PM10
2020-02-10T05:30:00.000Z,10050,12.9666666,PM25
2020-02-10T05:30:00.000Z,9969,2.795893729,PM10
2020-02-10T05:30:00.000Z,9969,2.537439565,PM25
2020-02-10T06:00:00.000Z,10001,20.539855,PM10
2020-02-10T06:00:00.000Z,10001,18.84903336,PM25
2020-02-10T06:00:00.000Z,10049,17.24154631,PM10
2020-02-10T06:00:00.000Z,10049,15.60386451,PM25
2020-02-10T06:00:00.000Z,10050,16.87681182,PM10
2020-02-10T06:00:00.000Z,10050,14.5543472,PM25
2020-02-10T06:00:00.000Z,9969,1.223429948,PM10
2020-02-10T06:00:00.000Z,9969,1.19082124,PM25
2020-02-10T06:30:00.000Z,10001,19.76690896,PM10
2020-02-10T06:30:00.000Z,10001,18.41425133,PM25
2020-02-10T06:30:00.000Z,10049,18.67753601,PM10
2020-02-10T06:30:00.000Z,10049,17.2379214,PM25
2020-02-10T06:30:00.000Z,10050,24.14371936,PM10
